,location,total_sqft,bath,balcony,price,bhk
7028,Uttarahalli,1175.0,2.0,1.0,47.0,2
7029,Uttarahalli,1137.0,2.0,1.0,63.0,2
7030,Uttarahalli,1215.0,2.0,2.0,52.85,3
7031,Uttarahalli,1312.5,3.0,0.0,51.19,3
7032,Uttarahalli,1325.0,2.0,1.0,53.0,2
7033,Uttarahalli,1300.0,2.0,2.0,60.0,3
7034,Uttarahalli,850.0,2.0,2.0,35.0,2
7035,Uttarahalli,1627.86,3.0,2.0,88.0,3
7036,Uttarahalli,1490.0,2.0,2.0,59.6,3
7037,Uttarahalli,1360.0,2.0,3.0,61.2,3
7038,Uttarahalli,661.0,1.0,1.0,36.0,1
7039,Uttarahalli,1134.0,2.0,1.0,45.36,2
7040,Uttarahalli,1350.0,2.0,3.0,47.24,3
7041,Uttarahalli,1320.0,2.0,3.0,55.44,3
7042,Uttarahalli,1390.0,2.0,2.0,61.16,3
7043,Uttarahalli,1090.0,2.0,2.0,45.0,2
7044,Uttarahalli,1050.0,2.0,1.0,42.0,2
7045,Uttarahalli,1123.0,2.0,1.0,48.0,2
7046,Uttarahalli,1329.0,2.0,1.0,56.0,3
7047,Uttarahalli,938.0,2.0,0.0,35.0,2
7048,Uttarahalli,1345.0,2.0,1.0,47.0,3
7049,Uttarahalli,1285.0,2.0,2.0,44.98,3
7050,Uttarahalli,1100.0,1.0,2.0,45.0,2
7051,Uttarahalli,1125.0,2.0,1.0,47.0,2
7052,Uttarahalli,1300.0,2.0,1.0,47.0,3
7053,Uttarahalli,1685.0,3.0,2.0,85.0,3
7054,Uttarahalli,1390.0,2.0,3.0,62.55,3
7055,Uttarahalli,1490.0,2.0,2.0,59.6,3
7056,Uttarahalli,1180.0,2.0,1.0,41.3,2
7057,Uttarahalli,1380.0,2.0,1.0,42.0,2
7058,Uttarahalli,1737.0,2.0,3.0,95.0,3
7059,Uttarahalli,1385.0,2.0,2.0,48.48,3
7060,Uttarahalli,1160.0,2.0,2.0,45.0,2
7061,Uttarahalli,1280.0,2.0,2.0,60.0,3
7062,Uttarahalli,1480.0,2.0,1.0,58.0,3
7063,Uttarahalli,1190.0,2.0,1.0,53.55,2
7064,Uttarahalli,1330.0,2.0,1.0,57.0,3
7065,Uttarahalli,1560.0,3.0,3.0,74.0,3
7066,Uttarahalli,1250.0,2.0,1.0,50.0,3
7067,Uttarahalli,1125.0,2.0,1.0,48.0,2
7068,Uttarahalli,1320.0,2.0,2.0,55.44,3
7069,Uttarahalli,1255.0,2.0,2.0,50.19,3
7070,Uttarahalli,1160.0,2.0,2.0,40.6,2
7071,Uttarahalli,1255.0,2.0,3.0,50.19,3
7072,Uttarahalli,1065.0,2.0,1.0,42.59,2
7073,Uttarahalli,1075.0,2.0,1.0,46.76,2
7074,Uttarahalli,1155.0,2.0,1.0,40.6,2
7075,Uttarahalli,1065.0,2.0,2.0,42.59,3
7076,Uttarahalli,1360.0,2.0,2.0,47.59,3
7077,Uttarahalli,1215.0,2.0,2.0,52.85,3
7078,Uttarahalli,1590.0,3.0,2.0,58.0,3
7079,Uttarahalli,1180.0,2.0,1.0,41.3,2
7080,Uttarahalli,1350.0,2.0,2.0,47.24,3
7081,Uttarahalli,1250.0,2.0,1.0,50.0,3
7082,Uttarahalli,1002.0,2.0,1.0,40.08,2
7083,Uttarahalli,1002.0,2.0,1.0,40.08,2
7084,Uttarahalli,1075.0,2.0,1.0,40.0,2
7085,Uttarahalli,1580.0,3.0,1.0,60.0,3
7086,Uttarahalli,1155.0,2.0,2.0,40.43,2
7087,Uttarahalli,1650.0,2.0,1.0,50.0,3
7088,Uttarahalli,1025.0,2.0,1.0,35.88,2
7089,Uttarahalli,1125.0,2.0,1.0,47.65,2
7090,Uttarahalli,1300.0,2.0,2.0,55.0,2
7091,Uttarahalli,1025.0,2.0,1.0,35.88,2
7092,Uttarahalli,980.0,2.0,1.0,45.0,2
7093,Uttarahalli,1125.0,2.0,1.0,47.0,2
7094,Uttarahalli,1135.0,2.0,3.0,39.73,3
7095,Uttarahalli,1350.0,2.0,2.0,47.24,3
7096,Uttarahalli,1250.0,2.0,3.0,50.0,3
7097,Uttarahalli,1250.0,2.0,2.0,50.0,3
7098,Uttarahalli,1175.0,2.0,2.0,47.0,2
7099,Uttarahalli,1360.0,2.0,2.0,47.59,3
7100,Uttarahalli,1360.0,2.0,2.0,47.59,3
7101,Uttarahalli,1525.0,2.0,2.0,62.82,3
7102,Uttarahalli,1265.0,2.0,2.0,65.0,3
7103,Uttarahalli,1590.0,3.0,2.0,57.0,3
7104,Uttarahalli,1330.0,2.0,2.0,46.55,3
7105,Uttarahalli,1213.0,2.0,2.0,48.0,2
7106,Uttarahalli,1475.0,2.0,3.0,59.0,3
7107,Uttarahalli,900.0,2.0,2.0,35.0,2
7108,Uttarahalli,1065.0,2.0,1.0,42.6,2
7109,Uttarahalli,1330.0,2.0,2.0,46.55,3
7110,Uttarahalli,1250.0,2.0,2.0,50.0,3
7111,Uttarahalli,1125.0,2.0,1.0,47.0,2
7112,Uttarahalli,1270.0,2.0,2.0,55.25,3
7113,Uttarahalli,1270.0,2.0,1.0,55.25,3
7114,Uttarahalli,1107.0,2.0,1.0,45.0,2
7115,Uttarahalli,1200.0,2.0,1.0,55.0,2
7116,Uttarahalli,1330.0,2.0,2.0,46.45,3
7117,Uttarahalli,1460.0,3.0,3.0,76.0,3
7118,Uttarahalli,1500.0,3.0,1.0,68.0,3
7119,Uttarahalli,1120.0,2.0,1.0,50.0,2
7120,Uttarahalli,1150.0,2.0,1.0,46.0,2
7121,Uttarahalli,1330.0,2.0,1.0,58.0,3
7122,Uttarahalli,1590.0,3.0,2.0,57.0,3
7123,Uttarahalli,1050.0,2.0,1.0,42.0,2
7124,Uttarahalli,1125.0,2.0,1.0,48.0,2
7125,Uttarahalli,4500.0,4.0,0.0,150.0,4
7126,Uttarahalli,1345.0,2.0,1.0,57.0,3
7127,Uttarahalli,1345.0,2.0,1.0,57.0,3
7128,Uttarahalli,1490.0,2.0,2.0,59.6,3
7129,Uttarahalli,1000.0,2.0,0.0,52.0,2
7130,Uttarahalli,1037.0,2.0,1.0,36.0,2
7131,Uttarahalli,1245.0,2.0,2.0,43.58,3
7132,Uttarahalli,1000.0,2.0,2.0,39.5,2
7133,Uttarahalli,1125.0,1.0,2.0,45.0,2
7134,Uttarahalli,1308.0,2.0,3.0,53.0,3
7135,Uttarahalli,1160.0,2.0,2.0,40.58,2
7136,Uttarahalli,1123.0,2.0,2.0,60.0,2
7137,Uttarahalli,1590.0,3.0,2.0,57.0,3
7138,Uttarahalli,1000.0,2.0,1.0,35.0,2
7139,Uttarahalli,1330.0,2.0,1.0,57.0,3
7140,Uttarahalli,1125.0,2.0,1.0,47.0,2
7141,Uttarahalli,1165.0,1.0,0.0,42.09,2
7142,Uttarahalli,1260.0,2.0,2.0,55.0,2
7143,Uttarahalli,1284.0,2.0,2.0,53.36,2
7144,Uttarahalli,1150.0,2.0,1.0,45.99,2
7145,Uttarahalli,1385.0,2.0,2.0,48.48,3
7146,Uttarahalli,1290.0,2.0,3.0,56.12,3
7147,Uttarahalli,1328.0,2.0,1.0,56.0,3
7148,Uttarahalli,1040.0,2.0,2.0,36.4,2
7149,Uttarahalli,1290.0,2.0,2.0,56.12,3
7150,Uttarahalli,1590.0,3.0,2.0,57.0,3
7151,Uttarahalli,1075.0,2.0,1.0,46.76,2
7152,Uttarahalli,1345.0,2.0,1.0,57.0,3
7153,Varthur,1160.0,2.0,2.0,44.0,2
7154,Varthur,1385.0,2.0,3.0,80.0,2
7155,Varthur,1535.0,3.0,2.0,65.99,3
7156,Varthur,1024.0,2.0,2.0,42.0,2
7157,Varthur,1125.0,2.0,2.0,40.0,2
7158,Varthur,1112.0,2.0,2.0,40.0,2
7159,Varthur,1055.0,2.0,2.0,45.35,2
7160,Varthur,1280.0,2.0,2.0,65.0,2
7161,Varthur,977.0,2.0,2.0,36.0,2
7162,Varthur,1250.0,3.0,2.0,71.0,3
7163,Varthur,1200.0,3.0,1.0,67.75,3
7164,Varthur,1111.0,2.0,2.0,41.88,2
7165,Varthur,1140.0,2.0,3.0,55.5,2
7166,Varthur,1012.0,2.0,1.0,59.0,2
7167,Varthur,1140.0,2.0,2.0,39.9,2
7168,Varthur,1090.0,2.0,2.0,48.0,2
7169,Varthur,1450.0,3.0,2.0,71.0,3
7170,Varthur,1210.0,2.0,1.0,60.0,2
7171,Varthur,1070.0,2.0,2.0,46.0,2
7172,Varthur,1360.0,2.0,3.0,85.0,3
7173,Varthur,965.0,2.0,1.0,34.0,2
7174,Varthur,1120.0,2.0,2.0,44.24,2
7175,Varthur,1395.0,2.0,3.0,79.0,3
7176,Varthur,1085.0,2.0,1.0,45.0,2
7177,Varthur,1250.0,2.0,2.0,47.0,2
7178,Varthur,1200.0,3.0,1.0,68.38,3
7179,Varthur,1520.0,2.0,3.0,61.0,3
7180,Varthur,1155.0,2.0,1.0,60.0,2
7181,Varthur,1035.0,2.0,1.0,60.0,2
7182,Varthur,1155.0,2.0,2.0,39.0,2
7183,Varthur,1180.0,2.0,2.0,55.0,2
7184,Varthur,1520.0,2.0,2.0,60.0,3
7185,Varthur,1738.0,2.0,1.0,57.35,2
7186,Varthur,1045.0,2.0,1.0,40.65,2
7187,Varthur,1155.0,2.0,2.0,39.0,2
7188,Varthur,1615.0,3.0,2.0,69.43,3
7189,Varthur,1210.0,2.0,1.0,64.15,2
7190,Varthur,1737.0,2.0,1.0,57.32,3
7191,Varthur,1105.0,2.0,3.0,38.0,2
7192,Varthur,1560.0,3.0,2.0,90.0,3
7193,Varthur,1760.0,2.0,1.0,85.0,2
7194,Varthur,1210.0,2.0,2.0,54.0,2
7195,Varthur,1112.0,2.0,2.0,40.0,2
7196,Varthur,1600.0,3.0,2.0,63.2,3
7197,Varthur,1000.0,1.0,1.0,65.0,2
7198,Varthur,1665.0,3.0,2.0,71.58,3
7199,Varthur Road,900.0,2.0,1.0,27.0,2
7200,Varthur Road,1277.0,2.0,2.0,59.0,2
7201,Varthur Road,1247.0,2.0,2.0,58.0,3
7202,Varthur Road,1050.0,2.0,2.0,42.7,2
7203,Varthur Road,1255.0,2.0,2.0,52.76,2
7204,Varthur Road,1033.0,2.0,2.0,30.47,3
7205,Varthur Road,1033.0,2.0,2.0,32.0,2
7206,Varthur Road,1140.0,2.0,2.0,49.11,2
7207,Varthur Road,850.0,2.0,1.0,25.4,2
7208,Vasanthapura,1022.0,2.0,2.0,40.0,2
7209,Vasanthapura,1135.0,2.0,1.0,39.73,2
7210,Vasanthapura,995.0,2.0,1.0,34.82,2
7211,Vasanthapura,995.0,2.0,1.0,34.82,2
7212,Vasanthapura,1037.0,2.0,1.0,36.28,2
7213,Vasanthapura,978.0,2.0,1.0,34.22,2
7214,Vasanthapura,1037.0,2.0,1.0,36.28,2
7215,Vidyaranyapura,1440.0,2.0,0.0,95.0,2
7216,Vidyaranyapura,1062.0,2.0,3.0,38.0,2
7217,Vidyaranyapura,1200.0,2.0,2.0,55.0,2
7218,Vidyaranyapura,1200.0,4.0,0.0,90.0,4
7219,Vidyaranyapura,1485.0,2.0,2.0,67.0,3
7220,Vidyaranyapura,1060.0,2.0,2.0,55.0,2
7221,Vidyaranyapura,1100.0,2.0,1.0,54.0,2
7222,Vidyaranyapura,1440.0,2.0,0.0,70.0,3
7223,Vidyaranyapura,1100.0,2.0,1.0,54.0,2
7224,Vidyaranyapura,1000.0,2.0,1.0,35.0,2
7225,Vidyaranyapura,1560.0,3.0,3.0,68.0,3
7226,Vidyaranyapura,1120.0,2.0,1.0,70.0,2
7227,Vidyaranyapura,945.0,2.0,2.0,40.0,2
7228,Vidyaranyapura,1100.0,2.0,1.0,54.0,2
7229,Vidyaranyapura,1200.0,2.0,2.0,65.0,3
7230,Vidyaranyapura,1200.0,2.0,2.0,52.0,2
7231,Vidyaranyapura,1050.0,2.0,1.0,50.0,2
7232,Vidyaranyapura,1188.0,2.0,1.0,50.0,2
7233,Vidyaranyapura,1100.0,2.0,1.0,75.0,3
7234,Vidyaranyapura,1100.0,2.0,2.0,72.0,3
7235,Vidyaranyapura,2400.0,5.0,1.0,135.0,4
7236,Vidyaranyapura,1100.0,2.0,1.0,41.0,2
7237,Vidyaranyapura,1200.0,2.0,2.0,60.5,2
7238,Vidyaranyapura,1200.0,2.0,1.0,42.0,2
7239,Vijayanagar,1704.0,3.0,2.0,110.0,3
7240,Vijayanagar,1933.0,3.0,1.0,129.0,3
7241,Vijayanagar,1500.0,3.0,2.0,75.5,3
7242,Vijayanagar,1450.0,3.0,0.0,100.0,3
7243,Vijayanagar,1580.0,2.0,0.0,134.0,3
7244,Vijayanagar,1826.0,3.0,2.0,121.0,3
7245,Vijayanagar,1739.0,3.0,1.0,116.0,3
7246,Vijayanagar,1490.0,3.0,2.0,100.0,3
7247,Vijayanagar,1180.0,2.0,2.0,65.0,2
7248,Vijayanagar,606.0,1.0,0.0,34.78,1
7249,Vijayanagar,1352.0,2.0,2.0,68.0,2
7250,Vijayanagar,1527.0,3.0,2.0,115.0,3
7251,Vijayanagar,989.0,2.0,0.0,60.0,2
7252,Vijayanagar,1520.0,2.0,1.0,103.0,3
7253,Vijayanagar,1749.0,3.0,1.0,117.0,3
7254,Vijayanagar,1046.0,2.0,1.0,75.0,2
7255,Vijayanagar,606.0,1.0,1.0,40.0,1
7256,Vijayanagar,1200.0,2.0,2.0,62.0,2
7257,Vijayanagar,1300.0,2.0,2.0,75.0,3
7258,Vijayanagar,1484.0,3.0,2.0,79.19,3
7259,Vijayanagar,1760.0,3.0,2.0,140.0,3
7260,Vijayanagar,2047.0,3.0,2.0,136.0,3
7261,Vijayanagar,1200.0,2.0,1.0,75.0,3
7262,Vijayanagar,1178.0,2.0,3.0,82.0,2
7263,Vijayanagar,864.0,2.0,0.0,45.0,2
7264,Vijayanagar,2100.0,6.0,1.0,252.0,4
7265,Vijayanagar,920.0,2.0,2.0,60.0,2
7266,Vijayanagar,1019.0,2.0,1.0,58.0,2
7267,Vijayanagar,2400.0,6.0,3.0,125.0,5
7268,Vijayanagar,1180.0,2.0,1.0,86.0,2
7269,Vijayanagar,1046.0,2.0,0.0,49.06,2
7270,Vijayanagar,2400.0,2.0,0.0,230.0,1
7271,Vijayanagar,492.0,1.0,1.0,40.0,1
7272,Vijayanagar,1375.0,2.0,0.0,75.0,3
7273,Vishveshwarya Layout,750.0,1.0,1.0,30.0,1
7274,Vishveshwarya Layout,2000.0,4.0,1.0,75.0,4
7275,Vishveshwarya Layout,2100.0,6.0,0.0,92.0,6
7276,Vishveshwarya Layout,2000.0,3.0,0.0,90.0,4
7277,Vishwapriya Layout,820.0,2.0,1.0,30.0,2
7278,Vishwapriya Layout,770.0,2.0,2.0,30.0,2
7279,Vishwapriya Layout,910.0,2.0,3.0,36.0,2
7280,Vishwapriya Layout,890.0,2.0,3.0,37.0,2
7281,Vittasandra,1404.0,2.0,1.0,71.0,2
7282,Vittasandra,1246.0,2.0,1.0,67.0,2
7283,Vittasandra,1404.0,2.0,1.0,69.3,2
7284,Vittasandra,1246.0,2.0,1.0,67.3,2
7285,Vittasandra,1246.0,2.0,1.0,64.5,2
7286,Vittasandra,1246.0,2.0,1.0,64.5,2
7287,Vittasandra,1246.0,2.0,1.0,68.0,2
7288,Vittasandra,1743.0,3.0,2.0,85.0,3
7289,Vittasandra,1238.0,2.0,1.0,67.0,2
7290,Vittasandra,1404.0,2.0,1.0,75.0,2
7291,Vittasandra,1246.0,2.0,1.0,65.0,2
7292,Vittasandra,1238.0,2.0,1.0,67.0,2
7293,Vittasandra,1246.0,2.0,1.0,67.4,2
7294,Vittasandra,1259.0,2.0,1.0,67.4,2
7295,Vittasandra,1404.0,2.0,1.0,68.8,2
7296,Vittasandra,1246.0,2.0,1.0,62.3,2
7297,Vittasandra,1246.0,2.0,1.0,63.0,2
7298,Vittasandra,1246.0,2.0,1.0,67.4,2
7299,Vittasandra,1246.0,2.0,1.0,65.4,2
7300,Vittasandra,1650.0,3.0,1.0,84.0,3
7301,Vittasandra,1238.0,2.0,1.0,67.32,2
7302,Vittasandra,1246.0,2.0,1.0,67.4,2
7303,Vittasandra,1650.0,3.0,2.0,85.0,3
7304,Vittasandra,1246.0,2.0,1.0,67.3,2
7305,Vittasandra,1404.0,2.0,2.0,70.0,2
7306,Vittasandra,1259.0,2.0,1.0,67.48,2
7307,Vittasandra,1404.0,2.0,1.0,75.0,2
7308,Vittasandra,1650.0,3.0,2.0,85.5,3
7309,Vittasandra,1246.0,2.0,1.0,67.0,2
7310,Vittasandra,1650.0,3.0,1.0,85.0,3
7311,Vittasandra,1650.0,3.0,2.0,85.5,3
7312,Vittasandra,1404.0,2.0,1.0,72.0,2
7313,Vittasandra,1246.0,2.0,1.0,67.5,2
7314,Vittasandra,1246.0,2.0,1.0,67.5,2
7315,Vittasandra,1404.0,2.0,1.0,70.0,2
7316,Vittasandra,1246.0,2.0,1.0,65.0,2
7317,Vittasandra,1246.0,2.0,1.0,67.4,2
7318,Vittasandra,1648.0,3.0,2.0,85.0,3
7319,Whitefield,1170.0,2.0,1.0,38.0,2
7320,Whitefield,1800.0,2.0,2.0,70.0,3
7321,Whitefield,1610.0,3.0,2.0,81.0,3
7322,Whitefield,1459.0,2.0,1.0,94.82,2
7323,Whitefield,2010.0,3.0,2.0,91.0,3
7324,Whitefield,1116.0,2.0,1.0,51.91,2
7325,Whitefield,1225.0,2.0,2.0,47.6,2
7326,Whitefield,1075.0,2.0,1.0,53.0,2
7327,Whitefield,1280.0,2.0,2.0,75.0,2
7328,Whitefield,1173.0,2.0,1.0,58.0,2
7329,Whitefield,1910.0,3.0,2.0,161.0,3
7330,Whitefield,3252.0,4.0,1.0,230.0,4
7331,Whitefield,11890.0,4.0,3.0,700.0,4
7332,Whitefield,1130.0,2.0,1.0,42.16,2
7333,Whitefield,1040.0,2.0,1.0,48.5,2
7334,Whitefield,1150.0,2.0,1.0,70.0,2
7335,Whitefield,1768.0,3.0,2.0,101.0,3
7336,Whitefield,1500.0,3.0,1.0,61.95,3
7337,Whitefield,1600.0,3.0,2.0,86.0,3
7338,Whitefield,4144.0,4.0,3.0,315.0,4
7339,Whitefield,4104.0,4.0,2.0,360.0,4
7340,Whitefield,1790.0,3.0,2.0,100.0,3
7341,Whitefield,1720.0,3.0,3.0,100.0,3
7342,Whitefield,1140.0,2.0,1.0,56.0,2
7343,Whitefield,1640.0,4.0,2.0,91.0,3
7344,Whitefield,805.0,2.0,2.0,35.0,2
7345,Whitefield,1155.0,2.0,3.0,59.95,2
7346,Whitefield,2280.0,4.0,2.0,126.0,3
7347,Whitefield,1650.0,3.0,2.0,60.0,3
7348,Whitefield,1447.0,2.0,1.0,83.0,2
7349,Whitefield,1116.0,2.0,3.0,51.91,2
7350,Whitefield,1897.0,3.0,2.0,130.0,3
7351,Whitefield,2225.0,2.0,1.0,125.0,3
7352,Whitefield,4348.5,2.0,2.0,304.0,4
7353,Whitefield,1495.0,2.0,1.0,79.5,2
7354,Whitefield,1113.0,2.0,1.0,62.0,2
7355,Whitefield,2268.0,3.0,2.0,163.0,4
7356,Whitefield,1560.0,2.0,2.0,72.0,3
7357,Whitefield,1200.0,2.0,1.0,45.84,2
7358,Whitefield,2400.0,4.0,3.0,200.0,4
7359,Whitefield,1985.0,3.0,2.0,75.0,3
7360,Whitefield,1360.0,2.0,1.0,95.0,2
7361,Whitefield,1254.0,2.0,2.0,40.0,2
7362,Whitefield,1697.0,3.0,2.0,94.79,3
7363,Whitefield,5000.0,4.0,3.0,400.0,4
7364,Whitefield,3000.0,5.0,3.0,250.0,4
7365,Whitefield,1700.0,3.0,2.0,115.0,3
7366,Whitefield,1140.0,2.0,2.0,41.0,2
7367,Whitefield,1190.0,2.0,3.0,57.0,2
7368,Whitefield,2842.0,3.0,2.0,162.0,3
7369,Whitefield,1403.0,2.0,2.0,60.81,3
7370,Whitefield,1232.0,2.0,2.0,45.0,2
7371,Whitefield,1485.0,3.0,2.0,65.0,3
7372,Whitefield,1500.0,3.0,1.0,130.0,3
7373,Whitefield,1280.0,2.0,1.0,75.0,2
7374,Whitefield,1330.0,2.0,1.0,71.0,2
7375,Whitefield,1405.0,2.0,1.0,78.0,3
7376,Whitefield,2225.0,3.0,3.0,115.0,3
7377,Whitefield,1272.0,2.0,1.0,95.05,2
7378,Whitefield,1205.0,2.0,1.0,39.0,2
7379,Whitefield,1541.0,3.0,1.0,72.0,3
7380,Whitefield,1192.0,2.0,1.0,71.0,2
7381,Whitefield,1277.0,2.0,1.0,61.3,2
7382,Whitefield,1185.0,2.0,2.0,40.0,2
7383,Whitefield,1306.0,3.0,2.0,54.65,3
7384,Whitefield,1626.0,3.0,3.0,89.0,3
7385,Whitefield,1585.0,3.0,2.0,88.0,3
7386,Whitefield,665.0,2.0,2.0,28.585,1
7387,Whitefield,1125.0,2.0,2.0,62.0,2
7388,Whitefield,1280.0,2.0,0.0,85.0,2
7389,Whitefield,1200.0,3.0,2.0,68.5,3
7390,Whitefield,4000.0,4.0,2.0,330.0,4
7391,Whitefield,1697.0,3.0,2.0,108.0,3
7392,Whitefield,1205.0,2.0,2.0,58.0,2
7393,Whitefield,3606.0,4.0,2.0,312.0,4
7394,Whitefield,1485.0,2.0,1.0,90.0,2
7395,Whitefield,950.0,1.0,1.0,50.0,1
7396,Whitefield,3584.0,4.0,2.0,199.0,4
7397,Whitefield,825.0,1.0,1.0,45.0,1
7398,Whitefield,1155.0,2.0,1.0,60.0,2
7399,Whitefield,2010.0,3.0,3.0,92.0,3
7400,Whitefield,1635.0,2.0,2.0,85.0,3
7401,Whitefield,1216.0,2.0,1.0,79.0,2
7402,Whitefield,1200.0,3.0,2.0,56.2,3
7403,Whitefield,1215.0,2.0,3.0,65.0,2
7404,Whitefield,1870.0,3.0,2.0,90.0,3
7405,Whitefield,1260.0,2.0,2.0,49.5,2
7406,Whitefield,2856.0,5.0,0.0,145.5,4
7407,Whitefield,920.0,2.0,1.0,63.0,2
7408,Whitefield,1165.0,2.0,1.0,40.5,2
7409,Whitefield,1170.0,2.0,1.0,71.0,2
7410,Whitefield,1118.0,2.0,1.0,75.0,2
7411,Whitefield,1800.0,3.0,2.0,110.0,3
7412,Whitefield,1562.0,3.0,2.0,103.0,3
7413,Whitefield,1190.0,2.0,2.0,67.0,2
7414,Whitefield,1102.0,2.0,1.0,48.0,2
7415,Whitefield,2321.0,4.0,1.0,128.0,3
7416,Whitefield,1320.0,2.0,1.0,95.0,2
7417,Whitefield,735.0,2.0,1.0,35.0,2
7418,Whitefield,1896.0,3.0,1.0,75.0,3
7419,Whitefield,3010.0,3.0,2.0,200.0,3
7420,Whitefield,1346.0,2.0,1.0,96.17,2
7421,Whitefield,3850.0,5.0,2.0,316.0,3
7422,Whitefield,1410.0,3.0,2.0,43.71,3
7423,Whitefield,1150.0,2.0,3.0,44.0,3
7424,Whitefield,1280.0,2.0,2.0,52.0,2
7425,Whitefield,2500.0,4.0,3.0,155.0,4
7426,Whitefield,905.0,1.0,1.0,55.0,1
7427,Whitefield,1200.0,2.0,1.0,46.13,2
7428,Whitefield,2268.0,3.0,0.0,146.0,4
7429,Whitefield,1150.0,2.0,0.0,55.0,2
7430,Whitefield,1500.0,3.0,1.0,71.8,3
7431,Whitefield,630.5,1.0,0.0,32.79,1
7432,Whitefield,3537.0,5.0,3.0,210.0,4
7433,Whitefield,1285.0,2.0,2.0,55.9,2
7434,Whitefield,1697.0,3.0,2.0,115.0,3
7435,Whitefield,1130.0,2.0,1.0,36.0,2
7436,Whitefield,1215.0,2.0,2.0,39.0,2
7437,Whitefield,1495.0,2.0,2.0,79.5,2
7438,Whitefield,3250.0,5.0,0.0,290.0,5
7439,Whitefield,1216.0,2.0,1.0,66.48,2
7440,Whitefield,1350.0,3.0,2.0,54.0,3
7441,Whitefield,1173.0,2.0,1.0,60.0,2
7442,Whitefield,1269.0,2.0,1.0,75.0,2
7443,Whitefield,3227.0,5.0,0.0,250.0,5
7444,Whitefield,1545.0,3.0,2.0,79.0,3
7445,Whitefield,1306.0,3.0,2.0,54.65,3
7446,Whitefield,1000.0,2.0,1.0,35.0,2
7447,Whitefield,3262.0,4.0,2.0,260.0,4
7448,Whitefield,1386.0,3.0,1.0,57.46,3
7449,Whitefield,1132.0,2.0,1.0,79.28,2
7450,Whitefield,1200.0,2.0,1.0,45.84,2
7451,Whitefield,1140.0,2.0,2.0,39.0,2
7452,Whitefield,2830.0,5.0,2.0,160.0,4
7453,Whitefield,1205.0,2.0,1.0,40.0,2
7454,Whitefield,1195.0,2.0,1.0,70.0,2
7455,Whitefield,3480.0,4.0,2.0,284.0,3
7456,Whitefield,1738.0,2.0,3.0,79.0,3
7457,Whitefield,1250.0,2.0,2.0,72.0,2
7458,Whitefield,709.0,1.0,0.0,34.385,1
7459,Whitefield,1340.0,2.0,1.0,77.0,2
7460,Whitefield,1320.0,2.0,3.0,79.5,2
7461,Whitefield,750.0,2.0,1.0,52.7,2
7462,Whitefield,1200.0,3.0,1.0,61.96,3
7463,Whitefield,1180.0,2.0,2.0,41.0,2
7464,Whitefield,1095.0,2.0,1.0,35.0,2
7465,Whitefield,1415.0,2.0,3.0,67.0,2
7466,Whitefield,1105.0,2.0,1.0,41.36,2
7467,Whitefield,2094.0,2.0,2.0,113.19,3
7468,Whitefield,1200.0,2.0,1.0,45.0,2
7469,Whitefield,3445.0,5.0,3.0,270.0,4
7470,Whitefield,1700.0,3.0,1.0,140.0,3
7471,Whitefield,4827.0,4.0,3.0,400.0,4
7472,Whitefield,1405.0,2.0,2.0,84.5,2
7473,Whitefield,1345.0,2.0,2.0,57.0,3
7474,Whitefield,3252.0,4.0,3.0,280.0,4
7475,Whitefield,1200.0,2.0,1.0,45.0,2
7476,Whitefield,1150.0,2.0,2.0,90.0,2
7477,Whitefield,2400.0,4.0,3.0,147.0,4
7478,Whitefield,1440.0,2.0,2.0,64.0,3
7479,Whitefield,624.0,1.0,1.0,35.0,1
7480,Whitefield,1200.0,2.0,1.0,45.0,2
7481,Whitefield,1109.0,2.0,1.0,41.49,2
7482,Whitefield,1700.0,3.0,2.0,95.0,3
7483,Whitefield,4960.0,4.0,3.0,400.0,4
7484,Whitefield,2928.0,4.0,3.0,198.0,4
7485,Whitefield,1215.0,2.0,1.0,62.0,2
7486,Whitefield,2700.0,5.0,2.0,175.0,3
7487,Whitefield,1216.0,2.0,1.0,84.0,2
7488,Whitefield,2882.0,5.0,1.0,204.0,4
7489,Whitefield,1840.0,3.0,2.0,140.0,3
7490,Whitefield,1778.0,3.0,2.0,122.0,3
7491,Whitefield,1400.0,2.0,1.0,80.0,2
7492,Whitefield,650.0,1.0,1.0,25.0,1
7493,Whitefield,2155.0,3.0,3.0,125.0,4
7494,Whitefield,905.0,1.0,1.0,52.0,1
7495,Whitefield,1230.0,2.0,2.0,59.0,2
7496,Whitefield,1205.0,2.0,1.0,40.0,2
7497,Whitefield,1125.0,2.0,2.0,40.0,2
7498,Whitefield,1216.0,2.0,1.0,69.06,2
7499,Whitefield,1216.0,2.0,1.0,75.0,2
7500,Whitefield,1355.0,2.0,3.0,78.0,2
7501,Whitefield,1255.0,2.0,3.0,77.0,2
7502,Whitefield,1216.0,2.0,1.0,73.0,2
7503,Whitefield,709.0,1.0,0.0,34.735,1
7504,Whitefield,1140.0,2.0,2.0,45.0,2
7505,Whitefield,1190.0,2.0,2.0,60.0,2
7506,Whitefield,1312.0,2.0,2.0,55.0,2
7507,Whitefield,1745.0,3.0,3.0,100.0,3
7508,Whitefield,3200.0,4.0,3.0,224.0,4
7509,Whitefield,1096.0,2.0,1.0,39.0,2
7510,Whitefield,825.0,1.0,1.0,44.9,1
